year,month,day,hour,P,T,RH,RPH,WD,WV
2014,3,2,17,715.8,-8.2,92,0,234,6.1
2014,3,2,18,715.3,-7.5,92,0,225,7.4
2014,3,2,19,714.5,-7.6,92,0,226,8.1
2014,3,2,20,713.5,-7.7,92,0,221,8.7
2014,3,2,21,713.1,-7.5,92,0,227,8.1
2014,3,2,22,712.7,-7.2,93,0,230,7.6
2014,3,2,23,713.1,-7.1,93,0,229,6.6
2014,3,3,0,713.6,-7.1,93,0,227,5.7
2014,3,3,1,714.5,-7,93,0,228,4.1
2014,3,3,2,715.3,-6.9,93,0,264,5.3
2014,3,3,3,715.9,-6.8,93,0,286,2.9
2014,3,3,4,716,-5.9,94,0,341,1.7
2014,3,3,5,715.8,-5.7,94,0,14,2.4
2014,3,3,6,715.8,-5.7,94,0,55,3.7
2014,3,3,7,715.8,-6.1,94,0,20,2.5
2014,3,3,8,716.2,-7.4,74,0,56,7.1
2014,3,3,9,716.8,-8.7,62,0,47,7.5
2014,3,3,10,717,-8.9,53,0,43,8.9
2014,3,3,11,717.8,-9.1,47,0,29,11.4
2014,3,3,12,718.8,-9.7,45,0,35,10
2014,3,3,13,720,-9.5,44,0,18,9.8
2014,3,3,14,721,-10,45,0,26,7.7
2014,3,3,15,721.3,-10.8,47,0,28,7.9
2014,3,3,16,720.9,-11.5,48,0,22,12.3
2014,3,3,17,721.4,-11.7,48,0,20,9.7
2014,3,3,18,721.2,-10.4,43,0,13,7.2
2014,3,3,19,720.6,-9.4,43,0,25,7.8
2014,3,3,20,720.4,-9.9,44,0,44,5.5
2014,3,3,21,720.1,-10.8,47,0,55,5
2014,3,3,22,720.1,-11.4,46,0,61,5.3
2014,3,3,23,720.1,-11.7,42,0,63,5.4
2014,3,4,0,720.2,-11.5,41,0,66,6
2014,3,4,1,720.4,-9.9,40,0,76,5.2
2014,3,4,2,720.5,-9.2,41,0,75,4.5
2014,3,4,3,720.8,-7.8,40,0,110,2.3
2014,3,4,4,720.3,-8.5,47,0,74,2.7
2014,3,4,5,719.8,-6.5,44,0,222,4.3
2014,3,4,6,719.4,-6,45,0,231,3.5
2014,3,4,7,719,-6.2,51,0,243,4.3
2014,3,4,8,718.6,-4.6,52,0,223,3.5
2014,3,4,9,718.6,-3.8,51,0,230,4.4
2014,3,4,10,718.3,-5.8,52,0,151,3.3
2014,3,4,11,717.8,-8.2,57,0,115,4.4
2014,3,4,12,718.4,-8,63,0,169,6.9
2014,3,4,13,719.2,-7.4,65,0,193,4.2
2014,3,4,14,719.3,-7.4,67,0,210,5.8
2014,3,4,15,719.7,-7.3,83,0,225,8
2014,3,4,16,719.8,-7.3,93,0,226,6.9
2014,3,4,17,719.5,-7.4,94,0,224,6.6
2014,3,4,18,719,-7,93,0,225,6.7
2014,3,4,19,718.6,-6.8,93,0,224,6.3
2014,3,4,20,717.9,-6.3,94,0,226,5.8
2014,3,4,21,717.5,-6.1,94,0,220,4.2
2014,3,4,22,717.5,-6,94,0,221,3.5
2014,3,4,23,717.6,-5.9,94,0.2,221,2.7
2014,3,5,0,718.3,-5.8,94,0.3,228,2.5
2014,3,5,1,718.6,-5.7,94,0.4,220,1.7
2014,3,5,2,718.8,-5.5,94,0.4,223,1.5
2014,3,5,3,718.7,-5.3,94,0.2,219,1.5
2014,3,5,4,718.3,-5.2,94,0.3,227,1.3
2014,3,5,5,718.1,-5.2,94,0.3,282,0.7
2014,3,5,6,717.7,-5.9,94,0.3,42,1
2014,3,5,7,717.1,-7.1,93,0.2,21,4.1
2014,3,5,8,716.9,-7.8,92,0.3,30,5.3
2014,3,5,9,717.5,-8.9,91,0.2,37,5.1
2014,3,5,10,717.6,-9,91,0.1,51,5
2014,3,5,11,718.1,-9.5,91,0,63,4.4
2014,3,5,12,718.8,-10,90,0,64,4.4
2014,3,5,13,719.3,-10.7,89,0,66,4.7
2014,3,5,14,719.3,-10.6,90,0,69,5.9
2014,3,5,15,719.3,-10.5,89,0,69,6.2
2014,3,5,16,719.1,-10.5,89,0,57,6.4
2014,3,5,17,719.1,-10.5,87,0,53,5.8
2014,3,5,18,719.2,-10.5,85,0,54,5.7
2014,3,5,19,719.3,-10.3,80,0,80,3.9
2014,3,5,20,719.1,-10.2,70,0,56,4.6
2014,3,5,21,719.1,-10.1,58,0,30,3.5
2014,3,5,22,718.8,-9.8,51,0,41,5.1
2014,3,5,23,718.6,-10.6,68,0,60,5.5
2014,3,6,0,719.1,-10,71,0,59,5.4
2014,3,6,1,719.6,-8,70,0,76,4.1
2014,3,6,2,719.8,-7.1,71,0,67,4.6
2014,3,6,3,720.2,-5.9,51,0,92,2.8
2014,3,6,4,720,-4.9,63,0,71,4.5
2014,3,6,5,719.4,-4.1,53,0,74,3.6
2014,3,6,6,718.7,-4.1,58,0,57,4.6
2014,3,6,7,718.3,-4.6,53,0,70,3.9
2014,3,6,8,717.8,-5.5,77,0,66,3.9
2014,3,6,9,717.7,-6.2,91,0,89,3.9
2014,3,6,10,717.9,-7.5,94,0,104,4
2014,3,6,11,718.2,-7.8,93,0,74,4.9
2014,3,6,12,718.5,-8.1,93,0,88,2.7
2014,3,6,13,719,-7.9,92,0,193,5.5
2014,3,6,14,719,-7.5,93,0,188,3.3
2014,3,6,15,718.9,-7.8,92,0,194,3.8
2014,3,6,16,718.5,-7.5,92,0,211,4.4
2014,3,6,17,718.1,-7.4,93,0,220,5.1
2014,3,6,18,717.9,-7.1,93,0,217,4.3
2014,3,6,19,717.7,-7.2,93,0,218,3.2
2014,3,6,20,717.2,-7.2,93,0,218,2.7
2014,3,6,21,717,-7,93,0.8,188,2.8
2014,3,6,22,716.8,-7.2,93,0.9,164,5.5
2014,3,6,23,716.9,-7.2,93,0.5,189,4.4
2014,3,7,0,716.6,-7,93,0.5,179,5.5
2014,3,7,1,717.3,-7,93,0.2,194,3.5
2014,3,7,2,717.9,-6.8,93,1,216,5.4
2014,3,7,3,717.6,-6.7,93,0.7,217,5.4
2014,3,7,4,717.4,-7,93,0,230,5.2
2014,3,7,5,717.1,-7.3,93,0.3,235,5.8
2014,3,7,6,716.6,-7.4,93,0.5,238,5
2014,3,7,7,716.4,-7.4,92,0.7,244,5.2
2014,3,7,8,716.5,-7.2,92,0.1,285,3
2014,3,7,9,717,-7.2,93,0.1,289,3.5
2014,3,7,10,717.6,-7.1,93,0,313,3.6
2014,3,7,11,718.3,-7.4,92,0,47,4.1
2014,3,7,12,719.2,-8.1,92,0,37,3.7
2014,3,7,13,719.9,-8,92,0,335,4.1
2014,3,7,14,720.4,-8.9,91,0,302,4.8
2014,3,7,15,720.2,-9,91,0,343,4.5
2014,3,7,16,720.6,-9.2,91,0,329,5.3
2014,3,7,17,720.5,-10.6,89,0,332,7.1
2014,3,7,18,720.4,-11.1,88,0,302,5.6
2014,3,7,19,719.9,-11,80,0,317,5.9
2014,3,7,20,719.5,-9.9,59,0,303,4.6
2014,3,7,21,719.4,-10.1,57,0,299,4.8
2014,3,7,22,719.6,-9.8,54,0,296,5
2014,3,7,23,719.5,-9.1,47,0,295,4.4
2014,3,8,0,720.1,-8.5,48,0,285,7.3
2014,3,8,1,720.7,-7.6,41,0,287,6.6
2014,3,8,2,721,-5.5,34,0,294,5.9
2014,3,8,3,721.2,-5.4,31,0,289,5.4
2014,3,8,4,721.2,-4.9,32,0,273,4.1
2014,3,8,5,720.8,-3.6,44,0,259,3.4
2014,3,8,6,720.3,-2.9,32,0,275,3.3
2014,3,8,7,720.1,-0.4,34,0,306,2.2
2014,3,8,8,720.2,-1.2,34,0,279,2.2
2014,3,8,9,720.5,-2.1,46,0,318,5.5
2014,3,8,10,720.7,-3,51,0,63,3.2
2014,3,8,11,721.1,-5.5,68,0,64,4.4
2014,3,8,12,721.5,-6,66,0,38,4.4
2014,3,8,13,722,-6.3,68,0,48,4.3
2014,3,8,14,722.6,-6.3,63,0,322,2.2
2014,3,8,15,722.6,-5.1,54,0,225,2.6
2014,3,8,16,722.2,-5.6,63,0,224,7
2014,3,8,17,721.8,-5.9,65,0,218,8
2014,3,8,18,721.5,-5.9,61,0,219,8.3
2014,3,8,19,720.9,-6,55,0,219,7.9
2014,3,8,20,720.2,-5.7,53,0,219,9.9
2014,3,8,21,719.7,-6,70,0,221,11.7
2014,3,8,22,719.6,-6.7,91,0,219,12.3
2014,3,8,23,719.8,-6.5,86,0,219,13
2014,3,9,0,720.3,-5.7,81,0,225,13.1
2014,3,9,1,720.6,-4.9,81,0,224,13
2014,3,9,2,720.6,-4,75,0,232,10.8
2014,3,9,3,720.4,-2.9,69,0,227,10.6
2014,3,9,4,720.2,-2.2,66,0,219,10.3
2014,3,9,5,719.8,-1.6,68,0,226,11.7
2014,3,9,6,719.2,-1.3,74,0,223,9.4
2014,3,9,7,718.9,-1.4,75,0,223,9.4
2014,3,9,8,718.8,-1.5,72,0,231,8.9
2014,3,9,9,718.9,-1.8,78,0,229,7.5
2014,3,9,10,719.3,-2.8,79,0,225,8
2014,3,9,11,719.6,-3.5,89,0,215,7
2014,3,9,12,720.5,-3.8,93,0,213,7.6
2014,3,9,13,720.6,-4.2,93,0,214,5.7
2014,3,9,14,720.8,-3.7,76,0,220,3
2014,3,9,15,720.8,-3.8,78,0,223,4.1
2014,3,9,16,720.5,-4.6,85,0,223,7
2014,3,9,17,720.3,-5,87,0,229,7.3
2014,3,9,18,720.2,-4.2,73,0,231,8.8
2014,3,9,19,719.6,-2.6,53,0,222,8.3
2014,3,9,20,719.1,-1.8,44,0,228,8.3
2014,3,9,21,718.7,-0.7,29,0,231,7.7
2014,3,9,22,718.7,0.6,11,0,216,4.7
2014,3,9,23,718.7,-1,23,0,207,3.1
2014,3,10,0,718.7,-1.1,24,0,202,4
2014,3,10,1,719,-0.2,25,0,213,6.3
2014,3,10,2,719.2,0.4,38,0,210,6.2
2014,3,10,3,719.1,-1.2,67,0,224,8.6
2014,3,10,4,718.9,1.2,52,0,213,6.3
2014,3,10,5,718.6,-0.4,75,0,238,6
2014,3,10,6,718.1,1.6,68,0,204,4
2014,3,10,7,717.7,1.1,73,0,243,3.5
2014,3,10,8,717.6,2.8,67,0,234,2.4
2014,3,10,9,717.3,2.7,68,0,179,1.7
2014,3,10,10,717.4,1.9,71,0,169,1.1
2014,3,10,11,717.6,-0.2,66,0,149,2.6
2014,3,10,12,717.8,0,61,0,82,2.1
2014,3,10,13,718,-4.2,93,0,206,3.3
2014,3,10,14,717.9,-4.8,96,0,228,5.4
2014,3,10,15,717.9,-4.8,94,0,255,3.1
2014,3,10,16,717.3,-4.7,95,0,223,9.1
2014,3,10,17,716.6,-4.4,95,0,218,10.5
2014,3,10,18,716,-4.2,96,0,219,9.6
2014,3,10,19,715.5,-4,96,0,217,9.4
2014,3,10,20,715.3,-4,96,0,217,8.5
2014,3,10,21,714.7,-3.9,96,0,217,7.2
2014,3,10,22,715.3,-3.7,96,0,224,5.6
2014,3,10,23,715.5,-3.7,96,0,233,5
2014,3,11,0,716.6,-3.5,96,0,237,3.5
2014,3,11,1,717.6,-3.3,96,0,256,1.8
2014,3,11,2,718.1,-3,97,0,0,0
2014,3,11,3,718.1,-2.7,97,0,0,0
2014,3,11,4,717.9,-3.3,96,0,0,0
2014,3,11,5,717.4,-4.6,95,0,334,2.2
2014,3,11,6,717.4,-3.7,95,0,351,3.1
2014,3,11,7,716.9,-4.3,94,0,322,5.6
2014,3,11,8,717.2,-3.4,82,0,40,3.5
2014,3,11,9,717.2,-4.9,72,0,23,5
2014,3,11,10,717.7,-6.6,71,0,40,5.6
2014,3,11,11,718.1,-8.2,77,0,43,9.8
2014,3,11,12,719.1,-8.1,76,0,38,11.3
2014,3,11,13,720,-8.4,73,0,22,10.9
2014,3,11,14,720,-8.6,73,0,16,12.4
2014,3,11,15,720.3,-9.1,77,0,36,13.7
2014,3,11,16,720.9,-9.6,76,0,38,11.3
2014,3,11,17,720.2,-9.9,78,0,34,12.6
2014,3,11,18,719.7,-10.3,80,0,31,14.1
2014,3,11,19,719.9,-10.5,79,0,29,13.8
2014,3,11,20,719.4,-10.7,81,0,20,13
2014,3,11,21,720,-11,82,0,34,9.1
2014,3,11,22,719.9,-11.6,85,0,37,10.1
2014,3,11,23,720.2,-11.5,85,0,19,10
2014,3,12,0,721.3,-10.7,82,0,2,6.7
2014,3,12,1,721.6,-10.1,80,0,4,8.5
2014,3,12,2,722.5,-8.3,79,0,14,1.8
2014,3,12,3,722.7,-7.1,76,0,85,2.7
2014,3,12,4,722.6,-6.4,85,0,14,1.7
2014,3,12,5,722.3,-7,83,0,36,2.7
2014,3,12,6,721.9,-6.2,77,0,343,3.6
2014,3,12,7,721.6,-5.1,69,0,340,3.7
2014,3,12,8,721.5,-5.8,77,0,283,4
2014,3,12,9,721.6,-6.5,83,0,45,3.6
2014,3,12,10,721.6,-7.3,84,0,41,4.1
2014,3,12,11,721.6,-9.1,82,0,26,5.5
2014,3,12,12,721.5,-9.3,75,0,2,8
2014,3,12,13,721.9,-9.2,57,0,349,9.1
2014,3,12,14,722.5,-9,55,0,321,7
2014,3,12,15,722.7,-10.1,55,0,302,8.6
2014,3,12,16,721.9,-10.4,58,0,306,9.6
2014,3,12,17,722.4,-10.8,68,0,296,8.6
2014,3,12,18,722.4,-10.3,64,0,295,9.5
2014,3,12,19,722.3,-9.7,68,0,295,7.4
2014,3,12,20,722,-9.3,68,0,296,8.6
2014,3,12,21,722.2,-9.5,72,0,295,8.5
2014,3,12,22,722.3,-9.8,74,0,297,9
2014,3,12,23,722.7,-9.5,76,0,299,10.3
2014,3,13,0,723.4,-9.4,73,0,296,11.1
2014,3,13,1,724.1,-8.7,57,0,293,8.2
2014,3,13,2,724.5,-8.3,56,0,289,7.7
2014,3,13,3,724.9,-7.2,56,0,289,7.1
2014,3,13,4,725.2,-5.1,56,0,299,5.3
2014,3,13,5,724.8,-3.2,43,0,323,4.9
2014,3,13,6,724.6,-2.2,40,0,302,4.3
2014,3,13,7,724.5,-1.5,37,0,306,4.6
2014,3,13,8,724.2,-1.2,33,0,298,4.3
2014,3,13,9,724,-1.2,29,0,314,3.9
2014,3,13,10,724.1,-0.9,27,0,314,5
2014,3,13,11,724.3,-4.3,32,0,326,3.9
2014,3,13,12,724.6,-5,34,0,304,5.1
2014,3,13,13,725.1,-4.8,32,0,296,4.6
2014,3,13,14,725.3,-4.8,31,0,289,5.3
2014,3,13,15,725.3,-4.4,27,0,273,6.8
2014,3,13,16,725,-4.5,28,0,261,5.9
2014,3,13,17,724.5,-4.6,29,0,237,9.3
2014,3,13,18,724,-4.6,28,0,235,8
2014,3,13,19,723.6,-3.7,18,0,250,7.5
2014,3,13,20,723.1,-4,22,0,254,7
2014,3,13,21,722.9,-4.4,26,0,241,8
2014,3,13,22,722.8,-4.3,29,0,242,7.2
2014,3,13,23,722.8,-4.9,32,0,228,9.1
2014,3,14,0,722.6,-5.1,34,0,217,9.2
2014,3,14,1,722.9,-4.1,31,0,225,9.2
2014,3,14,2,722.9,-3.4,36,0,227,11
2014,3,14,3,723.2,-1.3,30,0,229,6.4
2014,3,14,4,722.8,-0.3,28,0,233,6.9
2014,3,14,5,722.4,1.4,26,0,225,6.8
2014,3,14,6,721.7,2.1,22,0,223,6.7
2014,3,14,7,721.1,3.1,20,0,223,6.7
2014,3,14,8,720.6,2.9,21,0,228,7.2
2014,3,14,9,720.4,3.2,24,0,226,6
2014,3,14,10,720.5,2.3,25,0,221,6.6
2014,3,14,11,720.5,0.1,32,0,227,6.4
2014,3,14,12,720.6,-0.2,37,0,228,9.4
2014,3,14,13,720.7,-0.8,40,0,225,11.8
2014,3,14,14,720.9,-1.6,43,0,224,11.7
2014,3,14,15,720.8,-2.4,47,0,222,12.2
2014,3,14,16,720.8,-2.3,58,0,221,12.3
2014,3,14,17,720.6,-2.8,64,0,218,11.1
2014,3,14,18,720.8,-2.2,66,0,230,9.4
2014,3,14,19,720.5,-2.8,71,0,238,9.5
2014,3,14,20,720.1,-3.1,70,0,249,8.5
2014,3,14,21,720.2,-1.1,51,0,282,11.1
2014,3,14,22,720.6,-2.6,70,0,261,9.2
2014,3,14,23,720.6,-1,54,0,290,8.8
2014,3,15,0,721.2,-0.2,47,0,298,8.5
2014,3,15,1,721.9,1.4,30,0,300,7.9
2014,3,15,2,722.6,2.8,19,0,297,7
2014,3,15,3,722.6,3,16,0,289,6.8
2014,3,15,4,722.9,3,29,0,279,7.1
2014,3,15,5,722.9,4.1,23,0,269,5.1
2014,3,15,6,722.3,5.1,22,0,279,6.1
2014,3,15,7,721.9,6.2,23,0,281,4.1
2014,3,15,8,721.7,6.6,20,0,267,4.1
2014,3,15,9,721.6,6.4,22,0,267,4
2014,3,15,10,721.9,6.2,20,0,242,4.1
2014,3,15,11,721.9,4.5,27,0,228,7.2
2014,3,15,12,722,5.4,18,0,248,7.9
2014,3,15,13,722.1,4.7,22,0,229,7.9
2014,3,15,14,722,4.3,25,0,223,8.7
2014,3,15,15,721.5,3.3,29,0,225,12.3
2014,3,15,16,721.1,3,32,0,226,13.2
2014,3,15,17,721,2.8,36,0,226,14.7
2014,3,15,18,721.1,2.6,44,0,228,14.2
2014,3,15,19,720.5,3.7,34,0,225,14.7
2014,3,15,20,720,4.1,22,0,227,14.4
2014,3,15,21,719.8,4.4,19,0,227,11.7
2014,3,15,22,719.5,4.6,24,0,224,12.7
2014,3,15,23,719.5,4.7,29,0,222,11.9
2014,3,16,0,720.1,1.9,45,0,223,12.4
2014,3,16,1,720.6,4,40,0,221,11.8
2014,3,16,2,721.1,5.6,34,0,227,9.8
2014,3,16,3,721.5,7.7,26,0,228,7.9
2014,3,16,4,721.5,8.5,26,0,236,6.9
2014,3,16,5,721.3,9.6,23,0,226,6.8
2014,3,16,6,721,10.1,20,0,227,5.4
2014,3,16,7,720.7,10.7,21,0,268,3.3
2014,3,16,8,720.5,10.9,20,0,277,2.7
2014,3,16,9,720.4,11.3,19,0,232,2.2
2014,3,16,10,720.4,11.9,20,0,263,1.3
2014,3,16,11,720.8,9.1,24,0,162,1.4
2014,3,16,12,721.1,7.3,31,0,82,2.6
2014,3,16,13,721.4,6,25,0,5,5.3
2014,3,16,14,721.7,5.5,22,0,344,5.1
2014,3,16,15,722,4.2,20,0,41,4.5
2014,3,16,16,722,3.6,19,0,51,3.1
2014,3,16,17,721.8,2.7,19,0,45,3.8
2014,3,16,18,721.3,1.3,23,0,39,6.5
2014,3,16,19,720.7,0.8,25,0,37,9.3
2014,3,16,20,720.3,0.1,29,0,27,11.9
2014,3,16,21,719.9,-0.7,34,0,29,12.7
2014,3,16,22,720.3,-1.7,42,0,26,10.9
2014,3,16,23,720.7,-1.8,41,0,27,10.7
2014,3,17,0,721.1,-1.2,41,0,27,12.2
2014,3,17,1,722.1,-0.2,38,0,25,10.3
2014,3,17,2,722.9,1.4,38,0,54,5.8
2014,3,17,3,723.1,1.4,38,0,53,5.6
2014,3,17,4,723.1,2.7,34,0,43,6.8
2014,3,17,5,722.8,2.9,27,0,40,6.7
2014,3,17,6,722.5,4.4,28,0,43,4.8
2014,3,17,7,722,3.2,31,0,65,4
2014,3,17,8,721.6,2.7,33,0,68,4.2
2014,3,17,9,721.5,1.9,34,0,70,4.8
2014,3,17,10,721.4,1.9,34,0,73,5
2014,3,17,11,721.4,-0.4,39,0,78,5
2014,3,17,12,721.7,-0.6,38,0,78,4.8
2014,3,17,13,721.8,-0.4,36,0,89,4.5
2014,3,17,14,721.8,-1.7,43,0,83,6.3
2014,3,17,15,721.6,-1,38,0,95,4.7
2014,3,17,16,721.1,-1.8,41,0,84,5.2
2014,3,17,17,720.7,0,35,0,139,6.6
2014,3,17,18,720.5,2,20,0,198,4.8
2014,3,17,19,719.8,1.5,26,0,193,4.8
2014,3,17,20,719.1,0.7,30,0,190,2.5
2014,3,17,21,718.7,1.2,47,0,215,7
2014,3,17,22,718.4,1,52,0,224,8.2
2014,3,17,23,718.3,0.6,52,0,223,10.3
2014,3,18,0,718.3,2,39,0,223,10.2
2014,3,18,1,718.6,3,43,0,223,10.7
2014,3,18,2,718.3,3.7,47,0,226,13
2014,3,18,3,718.8,4.1,50,0,233,13.5
2014,3,18,4,718.9,5.8,45,0,234,9.3
2014,3,18,5,718.3,6.2,46,0,235,13.2
2014,3,18,6,718.2,7.1,42,0,233,8.9
2014,3,18,7,718,7.2,42,0,232,7
2014,3,18,8,718,8.3,40,0,262,3.7
2014,3,18,9,718.1,9.2,37,0,270,2.7
2014,3,18,10,718.4,8.6,38,0,345,1.4
2014,3,18,11,718.6,6.4,42,0,265,2.9
2014,3,18,12,719.2,5.6,42,0,336,4.4
2014,3,18,13,719.9,4.5,48,0,318,1.9
2014,3,18,14,719.9,1.5,43,0,37,6.7
2014,3,18,15,720.3,0.7,35,0,32,8.8
2014,3,18,16,720.1,0.2,36,0,43,6.9
2014,3,18,17,720.4,3.1,47,0,299,1.6
2014,3,18,18,720.3,3.7,43,0,229,2.4
2014,3,18,19,720.4,2.8,47,0,221,2.8
2014,3,18,20,720.3,-1.5,35,0,83,3.7
2014,3,18,21,720.4,0.4,41,0,19,5.2
2014,3,18,22,720.5,-1.3,35,0,29,8
2014,3,18,23,720.9,-1.7,32,0,29,10.5
2014,3,19,0,721,-2.8,36,0,28,15.6
2014,3,19,1,722.1,-3.2,44,0,31,12.5
2014,3,19,2,722.9,-3.4,43,0,41,11.5
2014,3,19,3,723.1,-1.7,39,0,35,10.6
2014,3,19,4,723.4,-1.8,41,0,37,11.7
2014,3,19,5,724,0,36,0,42,9.8
2014,3,19,6,724.1,-1.2,40,0,24,8
2014,3,19,7,724.2,-0.2,38,0,39,7.3
2014,3,19,8,724.6,-1.3,40,0,48,7
2014,3,19,9,724.8,-1.6,39,0,37,7.3
2014,3,19,10,725.6,-2.8,44,0,37,9.8
2014,3,19,11,725.9,-4.4,49,0,39,10.7
2014,3,19,12,726.7,-5.4,58,0,52,9.1
2014,3,19,13,727.2,-6.4,61,0,59,11.5
2014,3,19,14,727.8,-7,61,0,56,12.5
2014,3,19,15,727.8,-7.8,60,0,57,12.9
2014,3,19,16,728.1,-8.4,59,0,52,10.4
2014,3,19,17,727.4,-9.4,63,0,50,12.8
2014,3,19,18,727.1,-10.2,68,0,50,11.7
2014,3,19,19,726.4,-10.9,73,0,59,12.1
2014,3,19,20,725.6,-11.4,76,0,60,13
2014,3,19,21,725.4,-11.8,79,0,57,13.3
2014,3,19,22,725.4,-11.9,80,0,58,12
2014,3,19,23,725.5,-12.2,81,0,61,10.9
2014,3,20,0,725.9,-10.8,62,0,65,10.3
2014,3,20,1,727,-8.2,47,0,67,6.5
2014,3,20,2,727.7,-6.1,36,0,70,3.9
2014,3,20,3,727.8,-4.5,29,0,104,2.7
2014,3,20,4,727.6,-2.3,31,0,59,3.2
2014,3,20,5,727.3,-2.3,35,0,96,1.5
2014,3,20,6,726.4,-0.2,24,0,71,4
2014,3,20,7,725.9,-0.3,22,0,73,4.8
2014,3,20,8,725.6,-0.9,25,0,75,5.5
2014,3,20,9,725.1,-1.6,32,0,75,4.4
2014,3,20,10,725.2,-3.2,40,0,95,3.6
2014,3,20,11,725,-5.3,43,0,103,4.5
2014,3,20,12,725,-6.3,45,0,92,4
2014,3,20,13,724.8,-6,36,0,145,8.5
2014,3,20,14,724.9,-4.4,13,0,165,11.9
2014,3,20,15,724.9,-4.6,20,0,179,7.5
2014,3,20,16,724.6,-5,38,0,193,6.2
2014,3,20,17,724.1,-5.7,39,0,187,2.9
2014,3,20,18,723.7,-5.8,41,0,196,2.7
2014,3,20,19,723.3,-6,43,0,187,3.7
2014,3,20,20,722.7,-6.2,44,0,202,3.3
2014,3,20,21,722.1,-6.8,46,0,193,2.7
2014,3,20,22,722,-6.4,50,0,216,6.4
2014,3,20,23,722.2,-6.5,49,0,201,4.9
2014,3,21,0,722.5,-5.7,45,0,200,4.8
2014,3,21,1,722.6,-4,44,0,220,6
2014,3,21,2,722.8,-2.8,45,0,227,6.2
2014,3,21,3,722.8,-2,44,0,232,5.4
2014,3,21,4,722.6,-0.4,43,0,232,4.3
2014,3,21,5,722,0.8,43,0,241,4
2014,3,21,6,721.4,1.7,46,0,228,4.5
2014,3,21,7,721,2,48,0,231,3
2014,3,21,8,720.6,3.4,45,0,262,2.8
2014,3,21,9,720.4,3.2,47,0,269,2.2
2014,3,21,10,720.2,1.5,47,0,142,3.9
2014,3,21,11,720.3,-0.5,55,0,178,3.5
2014,3,21,12,720.3,-2,71,0,217,6.4
2014,3,21,13,720.4,-3.4,83,0,216,7.7
2014,3,21,14,720.5,-4,88,0,215,5.6
2014,3,21,15,720.6,-3.8,83,0,213,5.3
2014,3,21,16,720.1,-3.9,85,0,224,9.2
2014,3,21,17,719.7,-5.5,95,0,221,11.4
2014,3,21,18,719.6,-5.4,94,0,222,9.3
2014,3,21,19,719.2,-5.6,94,0,226,8.2
2014,3,21,20,719,-5.5,94,0,223,7.1
2014,3,21,21,719,-5.4,94,0,220,5
2014,3,21,22,719.2,-5.6,94,0,220,4
2014,3,21,23,719.4,-5.5,94,0,216,3.9
2014,3,22,0,719.9,-5.2,94,0,218,4.2
2014,3,22,1,720.2,-4.6,95,0,225,3.6
2014,3,22,2,720.7,-4.4,95,0,231,3.4
2014,3,22,3,720.9,-2.9,96,0,197,1.5
2014,3,22,4,720.8,-2.2,97,0,277,1.1
2014,3,22,5,720.4,-1.5,97,0,127,2.4
2014,3,22,6,720.1,-0.6,90,0,115,2.7
2014,3,22,7,719.7,-0.2,85,0,151,2.3
2014,3,22,8,719.5,0,78,0,110,2.4
2014,3,22,9,719.5,-0.2,74,0,140,3.1
2014,3,22,10,719.8,-0.7,67,0,108,2.9
2014,3,22,11,720.2,-0.9,62,0,139,6.9
2014,3,22,12,720.9,-1.1,62,0,138,4
2014,3,22,13,721.4,-1,64,0,152,5.6
2014,3,22,14,721.8,-1.3,65,0,165,4.8
2014,3,22,15,721.8,-2.5,85,0,228,4.5
2014,3,22,16,721.7,-2.9,88,0,232,4.7
2014,3,22,17,721.6,-2.6,84,0,236,3.8
2014,3,22,18,721.3,-2.5,83,0,222,5.4
2014,3,22,19,721,-2.7,86,0,218,5.3
2014,3,22,20,720.8,-2.7,88,0,226,4.8
2014,3,22,21,720.7,-2.5,87,0,198,3.6
2014,3,22,22,720.9,-2.6,89,0,218,4.3
2014,3,22,23,721.1,-3.4,92,0,222,6.7
2014,3,23,0,721.8,-2.7,92,0,207,4.4
2014,3,23,1,722.1,-1.7,89,0,223,4.3
2014,3,23,2,722.4,-1.5,84,0,243,2.7
2014,3,23,3,722.5,0.5,76,0,324,0.9
2014,3,23,4,722.1,1,69,0,126,1.6
2014,3,23,5,721.9,1.2,70,0,240,1.2
2014,3,23,6,721.5,0.7,72,0,255,1.5
2014,3,23,7,720.9,3.1,63,0,94,1.8
2014,3,23,8,720.6,2.7,63,0,76,3.2
2014,3,23,9,720.5,2.1,64,0,82,1.8
2014,3,23,10,720.6,1.3,67,0,70,3.3
2014,3,23,11,720.7,0.5,71,0,83,3.7
2014,3,23,12,720.8,0.4,73,0,130,4.7
2014,3,23,13,721.2,0.4,72,0,119,3.9
2014,3,23,14,721.4,0.4,72,0,160,2.1
2014,3,23,15,721.6,0.5,72,0,206,2.7
2014,3,23,16,721.5,-0.2,75,0,225,5.5
2014,3,23,17,721.3,-1.1,80,0,222,6.7
2014,3,23,18,720.8,-1.4,84,0,218,7
2014,3,23,19,720.5,-1.7,90,0,225,7.8
2014,3,23,20,720.1,-2.2,94,0,214,7
2014,3,23,21,719.8,-1.9,93,0,214,6.5
2014,3,23,22,719.9,-1.7,91,0,223,6.4
2014,3,23,23,720.1,-1.2,86,0,227,5.6
2014,3,24,0,720.6,0.2,74,0,251,4.5
2014,3,24,1,720.9,0,78,0,220,2.9
