,time,P,T,RH,RPH,WD,WV,year,month,day,WV_X,WV_Y
551,2012-08-07,725.6875,12.966666666666667,88,2.4000000000000004,119,3.2416666666666667,2012,8,7,-1.5715911856318758,2.8352255506435418
552,2012-08-08,724.8499999999997,13.562499999999998,87,10.1,81,5.124999999999999,2012,8,8,0.8017266333311833,5.06190274555008
553,2012-08-09,723.3791666666666,13.891666666666666,86,0.7999999999999999,126,4.2125,2012,8,9,-2.476045375282043,3.4079840888044663
554,2012-08-10,721.7833333333333,14.633333333333333,79,0.0,212,4.683333333333334,2012,8,10,-3.971691916999262,-2.4817885541588427
555,2012-08-11,722.8250000000003,13.074999999999998,89,2.2,101,3.0083333333333333,2012,8,11,-0.5740170610911056,2.9530617768717224
556,2012-08-12,722.3749999999997,12.1,89,6.499999999999999,69,5.995833333333334,2012,8,12,2.1487144974820303,5.597592640539473
557,2012-08-13,721.9249999999997,11.95,90,13.1,198,3.4500000000000006,2012,8,13,-3.2811449812182807,-1.0661086305935683
558,2012-08-14,724.2874999999997,13.125,70,0.1,100,4.925000000000002,2012,8,14,-0.8552172750096321,4.850178183585126
559,2012-08-15,723.9416666666666,14.633333333333333,68,0.0,167,4.433333333333334,2012,8,15,-4.319707287214543,0.9972830075911358
560,2012-08-16,723.2583333333333,13.195833333333333,90,10.1,213,3.9625,2012,8,16,-3.323232125483743,-2.1581321762470447
561,2012-08-17,724.5875000000003,10.191666666666666,88,19.500000000000004,48,8.8375,2012,8,17,5.91344173369641,6.5675423951564715
562,2012-08-18,725.4875000000003,8.129166666666665,91,8.6,196,5.9833333333333325,2012,8,18,-5.751549147364274,-1.6492301789717105
563,2012-08-19,723.5916666666667,12.3125,79,0.0,261,3.666666666666666,2012,8,19,-0.5735930384808471,-3.621523915515504
564,2012-08-20,725.2458333333334,10.841666666666667,84,7.1,86,6.8291666666666675,2012,8,20,0.47637858527758864,6.812531159899383
565,2012-08-21,728.0041666666666,9.645833333333334,74,0.0,130,4.249999999999999,2012,8,21,-2.731847341167792,3.255688883255656
566,2012-08-22,725.2333333333336,9.862499999999997,82,0.0,231,5.908333333333334,2012,8,22,-3.7182346437861256,-4.591637388941602
567,2012-08-23,723.8416666666667,8.970833333333333,91,0.0,238,6.2624999999999975,2012,8,23,-3.318619392260445,-5.310901202179616
568,2012-08-24,724.15,10.324999999999998,85,0.0,238,6.166666666666668,2012,8,24,-3.2678354627714317,-5.229629926297961
569,2012-08-25,724.6624999999997,11.0125,80,0.0,210,4.529166666666666,2012,8,25,-3.922373391307019,-2.2645833333333334
570,2012-08-26,723.8583333333332,12.525,78,0.0,188,2.8875,2012,8,26,-2.859399048491284,-0.4018623290221892
571,2012-08-27,724.9250000000003,11.454166666666666,71,0.0,211,3.7625,2012,8,27,-3.225091968891698,-1.937830756849079
572,2012-08-28,724.6041666666669,13.620833333333332,45,0.0,142,3.1416666666666675,2012,8,28,-2.4756671175811187,1.934203134981444
573,2012-08-29,723.7541666666666,12.675,71,0.0,179,4.8375,2012,8,29,-4.836763225319043,0.08442601614035865
574,2012-08-30,723.025,10.754166666666668,92,14.4,185,5.741666666666667,2012,8,30,-5.71981789154344,-0.5004192229428027
575,2012-08-31,722.5708333333333,8.445833333333333,96,21.4,79,7.612499999999998,2012,8,31,1.4525334773039478,7.47263693399534
576,2012-09-01,725.9541666666665,4.445833333333334,78,9.1,240,7.979166666666668,2012,9,1,-3.9895833333333375,-6.910161034363333
577,2012-09-02,727.2125000000003,8.970833333333333,63,0.0,148,4.304166666666666,2012,9,2,-3.6501403472066163,2.2808608331370857
578,2012-09-03,726.2333333333332,8.570833333333331,77,0.0,141,4.154166666666668,2012,9,3,-3.2283938482191674,2.614301791152867
579,2012-09-04,725.625,7.75,95,0.1,238,6.425,2012,9,4,-3.404731272698342,-5.448709017805037
580,2012-09-05,725.7708333333335,8.866666666666664,94,1.0,243,6.033333333333334,2012,9,5,-2.7390760150952667,-5.375739362603153
581,2012-09-06,725.7166666666666,9.3625,91,0.0,221,3.9500000000000006,2012,9,6,-2.9811028418799506,-2.591433164512503
582,2012-09-07,725.4458333333333,8.645833333333334,91,12.1,126,3.458333333333333,2012,9,7,-2.0327573308448024,2.7978504388800265
583,2012-09-08,725.6583333333333,10.141666666666667,82,6.4,134,2.8541666666666665,2012,9,8,-1.9826707656850548,2.0531156801332333
584,2012-09-09,723.7874999999997,10.124999999999998,91,4.2,188,3.9875,2012,9,9,-3.9486939241070114,-0.5549527400782612
585,2012-09-10,724.3666666666664,8.025,89,6.4,88,7.4208333333333325,2012,9,10,0.25898334844647675,7.416312762170873
586,2012-09-11,726.7875,3.8,81,0.0,155,8.625,2012,9,11,-7.816904663191106,3.6450825075135334
587,2012-09-12,727.0708333333333,0.7583333333333334,74,0.0,261,6.362499999999998,2012,9,12,-0.9953142838184696,-6.284167067036561
588,2012-09-13,725.9833333333335,4.4625,60,0.0,212,3.870833333333333,2012,9,13,-3.2826528388721656,-2.0512291519693635
589,2012-09-14,723.8333333333335,5.7250000000000005,74,0.0,193,5.220833333333332,2012,9,14,-5.087023713232915,-1.1744319628869282
590,2012-09-15,723.4541666666668,4.466666666666666,95,1.3,213,4.658333333333334,2012,9,15,-3.906807062345768,-2.5371101714450015
591,2012-09-16,725.2541666666667,3.954166666666667,96,2.3000000000000007,235,6.058333333333331,2012,9,16,-3.474917243560088,-4.962696134984139
592,2012-09-17,724.6416666666668,6.437499999999999,86,0.0,276,3.0500000000000003,2012,9,17,0.31881181296634165,-3.0332917808732343
593,2012-09-18,724.1083333333335,7.833333333333332,68,0.0,145,3.270833333333334,2012,9,18,-2.679309811528578,1.8760729272315464
594,2012-09-19,722.2083333333335,8.725000000000001,64,0.0,145,4.904166666666666,2012,9,19,-4.01725815053393,2.812914439938254
595,2012-09-20,722.25,4.483333333333333,90,15.4,276,6.166666666666668,2012,9,20,0.6445921901505268,-6.132885021437687
596,2012-09-21,723.5000000000001,8.416666666666664,66,0.0,168,4.041666666666666,2012,9,21,-3.9533465529657974,0.8403097503884438
597,2012-09-22,723.3958333333335,8.425000000000002,69,0.0,180,3.5125,2012,9,22,-3.5125,4.3015718820050783e-16
598,2012-09-23,723.3458333333333,8.208333333333332,82,0.3,181,3.2125,2012,9,23,-3.2120107206899067,-0.05606585567977368
599,2012-09-24,723.2541666666666,5.470833333333335,96,22.7,150,5.095833333333334,2012,9,24,-4.413121120118203,2.5479166666666666
600,2012-09-25,726.3333333333335,3.2708333333333326,91,6.1,66,6.4499999999999975,2012,9,25,2.6234513478389103,5.892368201794773
601,2012-09-26,728.6375000000003,7.279166666666666,82,0.0,220,3.075,2012,9,26,-2.3555866625908575,-1.9765718997861084
602,2012-09-27,730.7541666666666,4.312499999999999,42,0.0,79,5.258333333333333,2012,9,27,1.003337300688332,5.161722939628966
603,2012-09-28,728.9666666666666,5.558333333333335,60,0.0,229,3.4249999999999994,2012,9,28,-2.247002174292487,-2.5848803122629938
604,2012-09-29,728.0333333333334,5.9208333333333325,70,0.0,163,4.037499999999999,2012,9,29,-3.861080452200755,1.1804507578180488
605,2013-06-01,723.0958333333333,13.466666666666667,40,0.0,207,4.55,2013,6,1,-4.054079685057074,-2.065656773814937
606,2013-06-02,722.1125000000003,12.825,44,0.4,232,7.120833333333334,2013,6,2,-4.3840227555481235,-5.611293241307867
607,2013-06-03,721.4458333333333,12.829166666666666,65,0.0,229,5.675,2013,6,3,-3.7231349895211285,-4.282976867764231
608,2013-06-04,720.4166666666665,12.033333333333333,79,0.0,247,9.108333333333333,2013,6,4,-3.558909361989802,-8.384265040195976
609,2013-06-05,721.4208333333332,10.891666666666666,88,0.0,242,4.241666666666668,2013,6,5,-1.9913418788168207,-3.745169373043283
610,2013-06-06,721.9874999999997,12.308333333333335,77,27.0,103,4.3500000000000005,2013,6,6,-0.978537086395813,4.2385097818157735
611,2013-06-07,720.975,13.770833333333336,54,0.0,109,5.249999999999999,2013,6,7,-1.709232810900072,4.963972521896412
612,2013-06-08,721.7333333333332,4.316666666666666,93,10.0,150,8.041666666666666,2013,6,8,-6.964287622099861,4.020833333333332
613,2013-06-09,725.1416666666668,3.9,83,0.4,122,8.4375,2013,6,9,-4.471193791967665,7.155405811319845
614,2013-06-10,723.9124999999997,3.7541666666666655,64,0.5,226,7.6291666666666655,2013,6,10,-5.299664484626766,-5.487963226750292
615,2013-06-11,722.225,9.35416666666667,42,0.0,131,4.654166666666666,2013,6,11,-3.0534080640933183,3.512544171286818
616,2013-06-12,719.2541666666667,10.166666666666666,74,0.0,243,7.633333333333334,2013,6,12,-3.4654608146785417,-6.801349801304541
617,2013-06-13,718.7041666666665,9.320833333333333,89,0.2,243,8.341666666666667,2013,6,13,-3.7870374186607205,-7.432479422604635
618,2013-06-14,718.9291666666667,9.854166666666664,95,0.1,243,7.308333333333334,2013,6,14,-3.317913902263189,-6.511772680943322
619,2013-06-15,719.3291666666665,11.029166666666667,96,8.3,234,6.154166666666668,2013,6,15,-3.6173284068165965,-4.978825419549156
620,2013-06-16,721.0375,11.0375,95,3.700000000000001,178,2.6083333333333334,2013,6,16,-2.6067444071414747,0.09102952056569048
621,2013-06-17,718.9125,12.825,94,1.6,176,2.745833333333333,2013,6,17,-2.7391446213384336,0.1915396508224113
622,2013-06-18,718.125,12.125,96,6.4,167,4.891666666666667,2013,6,18,-4.766293566907775,1.1003855741654072
623,2013-06-19,718.6624999999997,13.454166666666666,92,14.7,154,6.329166666666668,2013,6,19,-5.6886173180351465,2.774524049885869
624,2013-06-20,722.0875,8.16666666666667,97,31.500000000000004,76,5.758333333333334,2013,6,20,1.393066915494753,5.587286223805947
625,2013-06-21,724.1624999999997,8.241666666666669,95,1.9,316,4.670833333333333,2013,6,21,3.359916317415115,-3.244633472018901
626,2013-06-22,723.4124999999997,11.833333333333336,60,0.0,163,3.2,2013,6,22,-3.0601752190817137,0.9355894551127572
627,2013-06-23,722.3041666666667,14.99583333333333,54,0.0,157,2.891666666666667,2013,6,23,-2.661793201233307,1.1298641798814835
628,2013-06-24,721.8958333333331,12.595833333333333,67,6.2,173,4.283333333333333,2013,6,24,-4.251406016196996,0.5220070209187153
629,2013-06-25,722.2125,14.0,58,0.0,198,5.9499999999999975,2013,6,25,-5.658786271956162,-1.8386511165309356
630,2013-06-26,721.4458333333336,13.029166666666667,65,0.0,257,5.104166666666666,2013,6,26,-1.1481876732134788,-4.973347205674637
631,2013-06-27,719.3708333333333,14.945833333333333,41,0.0,252,6.3625,2013,6,27,-1.9661206267106037,-6.051097084927914
632,2013-06-28,717.1208333333334,13.441666666666668,76,0.0,244,8.825000000000003,2013,6,28,-3.8686253704136124,-7.93185745859015
633,2013-06-29,719.0791666666668,12.841666666666667,91,0.0,240,5.845833333333334,2013,6,29,-2.9229166666666697,-5.062640172956531
634,2013-06-30,719.2291666666665,12.9875,93,0.0,244,5.716666666666668,2013,6,30,-2.5060217224775614,-5.138105964676905
635,2013-07-01,719.5666666666666,12.804166666666662,88,0.0,139,7.15,2013,7,1,-5.3961734985928205,4.690822057282127
636,2013-07-02,719.9208333333332,15.045833333333334,83,0.1,150,3.758333333333333,2013,7,2,-3.254812142556515,1.8791666666666662
637,2013-07-03,718.3499999999997,13.154166666666667,97,14.5,172,5.695833333333334,2013,7,3,-5.640401874873862,0.7927067875517054
638,2013-07-04,721.2125,13.4125,70,0.1,114,6.616666666666667,2013,7,4,-2.6912407883515455,6.044625778068543
639,2013-07-05,721.5875000000003,16.00416666666667,63,0.0,124,3.870833333333333,2013,7,5,-2.1645425305180153,3.209066270431807
640,2013-07-06,720.1750000000003,15.400000000000004,73,0.0,248,5.191666666666666,2013,7,6,-1.9448325641509445,-4.813629511625904
641,2013-07-07,719.8874999999997,12.395833333333336,85,13.6,135,4.800000000000002,2013,7,7,-3.394112549695429,3.3941125496954294
642,2013-07-08,718.9250000000003,10.083333333333334,96,50.6,81,5.279166666666666,2013,7,8,0.825843613358219,5.214171364725164
643,2013-07-09,718.2916666666665,8.479166666666666,97,17.3,158,6.187500000000001,2013,7,9,-5.736950100131997,2.3178782967609575
644,2013-07-10,720.7875,9.7875,97,8.899999999999997,122,4.154166666666668,2013,7,10,-2.2013729435021054,3.5229331327831543
645,2013-07-11,722.3458333333333,10.91666666666667,94,15.199999999999996,150,2.799999999999999,2013,7,11,-2.4248711305964274,1.3999999999999992
646,2013-07-12,722.8291666666665,11.833333333333336,93,17.7,222,1.775,2013,7,12,-1.3190820652223747,-1.1877068262869732
647,2013-07-13,722.3666666666667,12.970833333333335,96,1.3000000000000005,188,3.0499999999999994,2013,7,13,-3.0203176096617885,-0.42447795792819976
648,2013-07-14,720.8833333333333,13.245833333333335,92,38.3,206,5.095833333333333,2013,7,14,-4.580104660932838,-2.2338663021793406
649,2013-07-15,722.1875,13.5,74,4.6,216,4.666666666666665,2013,7,15,-3.77541264041642,-2.74299784403154
650,2013-07-16,721.7791666666667,14.500000000000002,55,4.0,236,2.95,2013,7,16,-1.6496190652387024,-2.4456608390373735
651,2013-07-17,720.4333333333334,11.345833333333335,52,22.9,146,5.1625000000000005,2013,7,17,-4.279906468315403,2.8868333641677313
652,2013-07-18,721.8291666666668,9.879166666666668,70,0.0,52,4.958333333333333,2013,7,18,3.052654815156389,3.9072199866333297
653,2013-07-19,722.0708333333333,11.583333333333329,70,0.0,85,2.4041666666666672,2013,7,19,0.20953693152249483,2.3950180866622386
654,2013-07-20,721.0875,14.433333333333335,72,0.0,162,3.804166666666666,2013,7,20,-3.617977497406146,1.1755521494346959
655,2013-07-21,719.6958333333333,12.258333333333333,87,10.500000000000002,175,4.591666666666668,2013,7,21,-4.574193988737933,0.4001901187829973
656,2013-07-22,720.4125000000003,14.633333333333333,73,0.0,192,3.2166666666666663,2013,7,22,-3.146374782360408,-0.668782605463793
657,2013-07-23,721.1499999999997,15.895833333333336,61,0.0,140,4.820833333333334,2013,7,23,-3.69297258620274,3.098771935030526
658,2013-07-24,720.0958333333333,13.279166666666667,89,33.49999999999999,216,3.266666666666666,2013,7,24,-2.6427888482914947,-1.9200984908220782
659,2013-07-25,720.375,12.3875,93,18.700000000000006,171,3.9791666666666665,2013,7,25,-3.930176521951485,0.6224788088059191
660,2013-07-26,721.2083333333335,12.479166666666664,93,7.1999999999999975,204,3.5791666666666657,2013,7,26,-3.2697314504791413,-1.455778235008801
661,2013-07-27,723.1708333333332,9.916666666666664,93,1.0,118,4.75,2013,7,27,-2.229989923232982,4.1940010660799025
662,2013-07-28,724.1458333333331,9.58333333333333,84,11.1,214,6.095833333333335,2013,7,28,-5.053674869366777,-3.4087467407404275
663,2013-07-29,722.8541666666669,14.933333333333335,71,0.0,273,5.820833333333333,2013,7,29,0.30463887863080286,-5.812856083550582
664,2013-07-30,720.5374999999997,15.675,63,0.0,249,4.641666666666668,2013,7,30,-1.6634245658061046,-4.333369146324513
665,2013-07-31,720.4208333333332,13.829166666666667,66,3.6,231,5.4208333333333325,2013,7,31,-3.4114409531493286,-4.212778732731327
666,2013-08-01,721.9583333333335,13.895833333333336,72,12.1,163,4.995833333333334,2013,8,1,-4.777539176665332,1.4606403081773383
667,2013-08-02,723.9916666666667,15.204166666666666,70,1.2,172,4.491666666666667,2013,8,2,-4.4479540754308875,0.6251191784789601
668,2013-08-03,723.2333333333332,15.3125,83,0.0,254,6.537500000000001,2013,8,3,-1.8019792136536306,-6.284248337196762
669,2013-08-04,720.6500000000003,13.95833333333333,87,0.0,238,8.295833333333333,2013,8,4,-4.396121896201296,-7.035265664364349
670,2013-08-05,719.8166666666666,14.625,87,0.0,221,4.554166666666668,2013,8,5,-3.4370732132645423,-2.9878021611942684
671,2013-08-06,721.2166666666667,11.441666666666668,88,11.6,133,6.154166666666665,2013,8,6,-4.197131574217957,4.500872572047978
672,2013-08-07,723.4625,9.9125,78,5.199999999999998,216,5.145833333333333,2013,8,7,-4.16306661688775,-3.0246449440883505
673,2013-08-08,722.875,14.733333333333333,56,0.0,160,3.5666666666666664,2013,8,8,-3.3515703474697394,1.2198718445282188
674,2013-08-09,721.6249999999999,15.658333333333333,68,0.0,169,5.216666666666668,2013,8,9,-5.120821806985314,0.9953869258809764
675,2013-08-10,722.8208333333333,12.958333333333336,90,0.0,235,7.133333333333334,2013,8,10,-4.091511912637465,-5.843284582594807
676,2013-08-11,723.8083333333334,13.012499999999996,79,10.5,202,3.433333333333333,2013,8,11,-3.1833312340126367,-1.286149304061298
677,2013-08-12,723.2374999999997,14.933333333333335,80,0.0,164,4.500000000000001,2013,8,12,-4.325677631722436,1.2403681011764967
678,2013-08-13,721.6708333333335,13.633333333333335,84,0.0,253,6.5625,2013,8,13,-1.9186893122429622,-6.27574996100742
679,2013-08-14,721.1333333333333,13.495833333333332,85,0.0,239,8.2375,2013,8,14,-4.242626142071574,-7.060915639533649
680,2013-08-15,723.4833333333332,14.21666666666667,84,0.0,235,4.779166666666667,2013,8,15,-2.7412173853943758,-3.914864144997806
681,2013-08-16,724.475,13.541666666666664,63,0.0,50,7.854166666666668,2013,8,16,5.048561017746362,6.016640730330307
682,2013-08-17,725.0208333333335,13.529166666666667,75,0.0,97,5.104166666666666,2013,8,17,-0.6220414402971063,5.066120982335915
683,2013-08-18,724.4833333333332,14.316666666666668,79,0.0,154,5.341666666666668,2013,8,18,-4.801058197314718,2.341632542431655
684,2013-08-19,723.8583333333332,14.195833333333333,80,0.0,226,5.029166666666667,2013,8,19,-3.4935527214333737,-3.6176797458698
685,2013-08-20,724.0666666666666,13.5125,87,0.30000000000000004,207,5.2625,2013,8,20,-4.688921833541286,-2.3891250048793644
686,2013-08-21,723.5791666666668,14.258333333333333,85,0.0,202,4.2625,2013,8,21,-3.9521211800909315,-1.596760604435325
687,2013-08-22,724.6458333333335,13.933333333333332,89,8.899999999999997,158,3.1875,2013,8,22,-2.9553985364316344,1.1940585165132203
688,2013-08-23,725.475,13.229166666666664,92,11.8,51,5.075,2013,8,23,3.1938009845779254,3.9440157543941274
689,2013-08-24,725.5833333333335,13.162500000000005,89,0.0,120,4.004166666666666,2013,8,24,-2.0020833333333323,3.46771005432019
690,2013-08-25,724.1916666666667,13.429166666666672,86,0.1,192,3.45,2013,8,25,-3.3746092225316295,-0.7172953333212704
691,2013-08-26,720.6458333333335,13.266666666666667,89,0.0,236,6.958333333333332,2013,8,26,-3.891050619983944,-5.768719775695499
692,2013-08-27,722.3666666666664,10.425,94,14.199999999999998,129,5.495833333333333,2013,8,27,-3.4586399824780636,4.2710646798406025
693,2013-08-28,724.9583333333335,9.662499999999998,78,0.4,272,4.620833333333334,2013,8,28,0.16126475767947468,-4.6180184465174055
694,2013-08-29,725.6333333333333,11.633333333333333,46,0.0,83,5.9208333333333325,2013,8,29,0.721568070744644,5.87670033950966
695,2013-08-30,724.9541666666665,11.695833333333335,54,0.0,164,3.9166666666666665,2013,8,30,-3.7649416424250823,1.0795796436165803
696,2013-08-31,724.4291666666667,10.495833333333332,80,0.0,213,4.320833333333334,2013,8,31,-3.623755745664187,-2.35329449712743
697,2013-09-01,725.2833333333333,8.970833333333333,92,9.900000000000002,201,3.7791666666666655,2013,9,1,-3.528156028470674,-1.3543322093232808
698,2013-09-02,726.1416666666669,8.091666666666667,93,0.6,142,3.9125,2013,9,2,-3.0830920734862994,2.4087755222116387
699,2013-09-03,725.6708333333332,6.4499999999999975,91,13.400000000000002,154,2.7458333333333336,2013,9,3,-2.4679386521297966,1.2036941072250082
700,2013-09-04,725.8000000000003,4.879166666666666,94,9.2,54,6.1416666666666675,2013,9,4,3.6099810911629397,4.96871270711947
701,2013-09-05,726.8291666666665,6.4208333333333325,74,0.0,125,3.9958333333333336,2013,9,5,-2.2919158435860556,3.273195043638096
702,2013-09-06,726.4791666666665,7.212499999999999,83,8.3,209,3.6875000000000013,2013,9,6,-3.2251601700765233,-1.7877354746583682
703,2013-09-07,725.0250000000003,5.845833333333332,93,11.7,186,3.679166666666666,2013,9,7,-3.6590118067091044,-0.38457763777224174
704,2013-09-08,725.2000000000003,7.625000000000001,92,0.7,257,5.079166666666667,2013,9,8,-1.1425638968548824,-4.948987954055006
705,2013-09-09,725.8208333333333,8.9125,75,6.6999999999999975,143,3.1749999999999994,2013,9,9,-2.5356677444001545,1.9107626985077526
706,2013-09-10,726.4458333333333,8.216666666666667,74,0.0,168,3.4458333333333324,2013,9,10,-3.370533607528571,0.7164290346095288
707,2013-09-11,725.6416666666665,9.4625,73,0.0,229,5.320833333333334,2013,9,11,-3.490780750086991,-4.015683891435333
708,2013-09-12,725.7333333333335,9.737500000000002,69,1.5,242,5.695833333333333,2013,9,12,-2.6740317763679693,-5.029122330992305
709,2013-09-13,725.0041666666667,12.712500000000004,38,0.0,226,4.470833333333334,2013,9,13,-3.1057017979271007,-3.216048357347387
710,2013-09-14,724.4874999999997,11.379166666666665,53,0.0,107,6.025,2013,9,14,-1.7615395209544884,5.76173615467729
711,2013-09-15,721.8583333333335,9.754166666666665,90,0.6,212,5.1875,2013,9,15,-4.39924949881146,-2.7489561832097498
712,2013-09-16,720.7708333333335,9.820833333333333,93,0.4,231,6.5791666666666675,2013,9,16,-4.140403739448725,-5.112972804752319
713,2013-09-17,722.3125,10.666666666666666,95,1.4,199,5.716666666666666,2013,9,17,-5.40521452384276,-1.8611646163134126
714,2013-09-18,725.4166666666669,8.358333333333333,88,8.7,160,7.691666666666666,2013,9,18,-7.227802408211612,2.630704935746603
715,2013-09-19,726.6458333333335,8.549999999999999,84,0.1,125,4.554166666666665,2013,9,19,-2.6121626872153887,3.730554935032782
716,2013-09-20,725.1999999999997,7.3625000000000025,86,19.9,229,4.195833333333334,2013,9,20,-2.7527143424726703,-3.1666356136847145
717,2013-09-21,723.5791666666668,10.962500000000004,70,0.0,224,4.554166666666666,2013,9,21,-3.27599334070894,-3.1635899954653497
718,2013-09-22,723.8416666666667,5.1375,94,50.7,72,8.945833333333333,2013,9,22,2.764414528845884,8.507993085357061
719,2013-09-23,727.1875000000001,2.2875,95,0.4,89,4.566666666666666,2013,9,23,0.07969932273026176,4.565971141214186
720,2013-09-24,728.8583333333335,3.4124999999999988,82,0.0,95,3.820833333333333,2013,9,24,-0.33300756708167745,3.806293908958877
721,2013-09-25,729.1541666666667,5.520833333333332,52,0.0,191,2.620833333333333,2013,9,25,-2.5726812432857527,-0.5000785753826943
722,2013-09-26,725.7624999999997,5.158333333333334,62,0.0,241,4.304166666666666,2013,9,26,-2.086701407143608,-3.7645089894791495
723,2013-09-27,724.8125,9.05,48,0.0,269,5.175,2013,9,27,-0.0903162033129421,-5.174211822434325
724,2013-09-28,725.5375,10.833333333333336,36,0.0,244,5.074999999999998,2013,9,28,-2.224733569954569,-4.5613797849682705
725,2013-09-29,723.0916666666666,11.454166666666666,35,0.0,194,6.941666666666667,2013,9,29,-6.735469499899209,-1.6793411586210254
726,2014-01-01,716.9166666666665,-5.933333333333334,26,0.0,147,3.275000000000001,2014,1,1,-2.7466461100212642,1.7836928396742149
727,2014-01-02,718.9666666666666,-10.458333333333332,40,0.0,264,9.958333333333334,2014,1,2,-1.0409292800403815,-9.903780541375724
728,2014-01-03,720.8208333333333,-9.108333333333333,27,0.0,281,7.6416666666666675,2014,1,3,1.458098739669099,-7.5012677268458985
729,2014-01-04,717.9083333333333,-6.083333333333332,19,0.0,205,5.5749999999999975,2014,1,4,-5.052665912729322,-2.3560968092043972
730,2014-01-05,714.3000000000003,-6.516666666666668,59,0.1,195,4.8375,2014,1,5,-4.672666184673369,-1.2520371306834444
731,2014-01-06,715.1166666666667,-11.708333333333336,88,2.8000000000000003,88,5.758333333333333,2014,1,6,0.2009629351785687,5.754825512251626
732,2014-01-07,720.0625,-15.62916666666667,64,0.0,118,6.945833333333334,2014,1,7,-3.260871229850334,6.132806822065963
733,2014-01-08,719.9041666666666,-13.666666666666664,45,0.0,254,4.3375,2014,1,8,-1.1955770308562328,-4.169472606132459
734,2014-01-09,717.2833333333333,-11.591666666666667,67,0.0,170,5.291666666666668,2014,1,9,-5.211274359689602,0.9188882734875062
735,2014-01-10,719.8458333333333,-11.699999999999998,60,0.0,136,4.083333333333334,2014,1,10,-2.93730418471616,2.836521679374239
736,2014-01-11,723.4541666666665,-13.716666666666667,40,0.0,301,5.170833333333333,2014,1,11,2.6631760456807383,-4.432269250713839
737,2014-01-12,722.7333333333332,-12.4625,37,0.0,258,7.408333333333332,2014,1,12,-1.5402791094749035,-7.246443475436275
738,2014-01-13,719.025,-8.479166666666666,34,0.0,232,7.0458333333333325,2014,1,13,-4.3378481448986985,-5.552192434787362
739,2014-01-14,720.3291666666665,-8.133333333333333,52,0.0,163,5.175,2014,1,14,-4.9488771121087085,1.513023571940162
740,2014-01-15,719.7958333333335,-10.229166666666668,74,0.0,260,3.891666666666667,2014,1,15,-0.675780824753804,-3.83254350547251
741,2014-01-16,722.3583333333332,-6.941666666666666,37,0.0,274,5.079166666666667,2014,1,16,0.35430475622536933,-5.066794071944691
742,2014-01-17,723.9458333333333,-5.379166666666666,41,0.0,213,6.745833333333334,2014,1,17,-5.65753187293184,-3.67404415703887
743,2014-01-18,721.7666666666665,-9.954166666666667,69,0.0,273,10.929166666666667,2014,1,18,0.5719883884385082,-10.91418862358853
744,2014-01-19,724.5541666666667,-11.408333333333335,26,0.0,291,10.404166666666667,2014,1,19,3.728519875060896,-9.713126354014637
745,2014-01-20,723.9625,-7.870833333333333,24,0.0,265,6.308333333333333,2014,1,20,-0.5498074771664774,-6.284328220462094
746,2014-01-21,721.1875,-5.962499999999999,34,0.0,227,10.425000000000002,2014,1,21,-7.109832903651549,-7.624362339379854
747,2014-01-22,717.2583333333333,-0.6583333333333333,33,0.0,228,11.125,2014,1,22,-7.444077995742297,-8.267486183436013
748,2014-01-23,714.9499999999997,-0.3916666666666666,33,0.0,199,4.383333333333333,2014,1,23,-4.144523089710338,-1.4270737437038703
749,2014-01-24,718.6458333333335,-5.4208333333333325,31,0.0,150,5.633333333333333,2014,1,24,-4.878609774652338,2.816666666666666
750,2014-01-25,721.3375000000003,-2.470833333333333,27,0.0,135,4.491666666666667,2014,1,25,-3.176087958829576,3.1760879588295765
751,2014-01-26,718.6125000000003,-3.675,59,0.0,239,10.433333333333332,2014,1,26,-5.3735639148949,-8.943112170658702
752,2014-01-27,721.1999999999997,-4.366666666666666,38,0.0,148,4.095833333333333,2014,1,27,-3.473463660507361,2.170460986421835
753,2014-01-28,719.0583333333334,-3.7625,44,0.0,221,9.245833333333332,2014,1,28,-6.977918993809713,-6.065812438874729
754,2014-01-29,718.5666666666666,-0.3625,27,0.0,210,7.6374999999999975,2014,1,29,-6.614269021403648,-3.8187499999999996
755,2014-01-30,716.4833333333335,2.4916666666666667,31,0.0,226,12.016666666666667,2014,1,30,-8.347478085015618,-8.644066600736126
756,2014-01-31,717.6458333333335,0.9666666666666665,38,0.0,128,5.204166666666667,2014,1,31,-3.2040049278406135,4.100939296894983
757,2014-02-01,718.4833333333335,3.733333333333334,21,0.0,230,5.3375,2014,2,1,-3.430878866701905,-4.088762215147545
758,2014-02-02,717.7375000000003,1.9708333333333328,24,0.0,238,5.791666666666665,2014,2,2,-3.069115738683978,-4.911611890239299
759,2014-02-03,716.1833333333334,-5.070833333333334,53,0.3,160,6.275,2014,2,3,-5.896571195431575,2.1461763993685725
760,2014-02-04,708.4083333333333,-6.470833333333334,93,0.7,42,3.0666666666666664,2014,2,4,2.278977464797342,2.052000526167165
761,2014-02-05,710.3249999999997,-10.2,89,0.0,0,0.0,2014,2,5,0.0,0.0
762,2014-02-06,712.8458333333333,-14.445833333333333,86,0.30000000000000004,0,0.0,2014,2,6,0.0,0.0
763,2014-02-07,712.1375000000003,-9.554166666666667,90,0.0,97,2.1375,2014,2,7,-0.26049572152850253,2.121567399133326
